 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Class
0.8076,1.63,0.448,0.1864,0.03028,0.4149,-19.7,3
0.7146,1.63,0.4217,0.1623,0.02924,0.3935,-15.25,3
0.6672,1.68,0.6343,0.1669,0.03085,0.3994,-12.31,3
0.5331,1.69,0.5862,0.1494,0.02453,0.3694,-21.37,3
0.5723,1.54,0.5195,0.1217,0.02419,0.3379,-11.78,3
0.6284,1.49,0.5786,0.124,0.02482,0.344,-12.3,3
0.6627,1.1,0.6198,0.1072,0.02507,0.3252,-7.651,3
0.7389,0.89,0.557,0.09562,0.02415,0.3067,-5.715,3
0.8182,0.88,0.4812,0.09781,0.02648,0.3173,-4.201,3
0.7242,1.55,0.4441,0.1197,0.0265,0.347,-9.774,3
0.7924,1.58,0.5108,0.1571,0.03111,0.3982,-12.9,3
0.7011,1.79,0.4067,0.226,0.03237,0.4429,-25.04,3
0.8021,1.51,0.5552,0.1835,0.03378,0.4244,-14.17,3
0.6069,1.39,0.5344,0.1717,0.02074,0.3725,-39.55,3
0.799,1.38,0.3329,0.1612,0.02017,0.3683,-44.64,3
0.7583,1.37,0.4483,0.1579,0.02194,0.3721,-35.59,3
0.8217,1.35,0.3982,0.1418,0.02372,0.3649,-23.62,3
0.7778,1.32,0.406,0.1255,0.02531,0.3502,-13.19,3
0.7877,1.25,0.4386,0.12,0.0255,0.3429,-10.76,3
0.8033,1.28,0.4044,0.1225,0.02563,0.3456,-11.02,3
0.6964,1.26,0.4192,0.111,0.02382,0.326,-10.21,3
1.055,1.74,0.8793,0.3588,0.04906,0.5291,-27.65,3
0.878,1.72,0.9178,0.3261,0.04336,0.5116,-31.88,3
0.8479,1.71,0.7842,0.3028,0.03921,0.4993,-37.43,3
0.9159,1.71,0.5967,0.2898,0.03622,0.4905,-43.71,3
0.9576,1.74,0.3999,0.2823,0.03506,0.4872,-46.34,3
0.917,1.71,0.3825,0.2749,0.03516,0.4887,-45.63,3
1.052,1.68,0.4611,0.232,0.03554,0.4647,-26.21,3
0.8134,1.75,0.7013,0.2301,0.03286,0.4442,-23.3,3
0.7239,1.76,0.7294,0.2595,0.04083,0.4802,-17.03,3
1.089,1.78,1.612,0.4813,0.08271,0.7121,-26.1,3
0.7971,1.77,1.765,0.4698,0.08094,0.7168,-24.89,3
1.458,1.74,1.597,0.4797,0.08243,0.7262,-23.5,3
0.9255,1.77,0.9643,0.3725,0.0617,0.5971,-24.29,3
0.8428,1.81,0.7828,0.3358,0.04769,0.5319,-29.66,3
1.025,1.78,0.6151,0.3506,0.04759,0.5547,-42.58,3
1.083,1.76,0.4845,0.3529,0.05266,0.5707,-33.29,3
1.007,1.78,0.6707,0.3434,0.05293,0.5715,-30.92,3
1.192,1.8,0.7676,0.3824,0.05789,0.5899,-31.93,3
0.9975,1.81,0.966,0.4134,0.06752,0.6183,-25.55,3
1.214,1.78,0.9652,0.4317,0.08223,0.6637,-16.55,3
0.6757,1.77,0.8466,0.3491,0.04735,0.5135,-21.09,3
0.69,1.8,0.6762,0.3328,0.04125,0.4903,-22.8,3
0.6512,1.8,0.5586,0.2017,0.02726,0.4084,-23.47,3
0.705,1.8,0.526,0.1424,0.02538,0.3598,-13.13,3
0.6398,1.55,0.6037,0.1057,0.0228,0.3126,-8.165,3
0.7687,1.23,0.483,0.09049,0.02044,0.2877,-8.679,3
0.6233,1.42,0.5414,0.1015,0.02143,0.307,-11.15,3
0.6104,1.19,0.598,0.1128,0.02134,0.3188,-13.99,3
0.5555,1.27,0.5706,0.1281,0.02244,0.3369,-14.79,3
0.6166,1.56,0.5638,0.1468,0.02436,0.3594,-14.76,3
0.6159,1.78,0.5573,0.1857,0.026,0.3947,-22.04,3
0.5677,1.83,0.5582,0.2476,0.02884,0.4352,-32.8,3
0.5758,1.81,0.5996,0.2975,0.03349,0.4644,-35.28,3
0.6288,1.8,0.7189,0.3038,0.03829,0.4828,-28.93,3
0.8436,1.79,0.6895,0.3086,0.04083,0.4918,-25.68,3
0.8964,1.81,0.675,0.328,0.03935,0.4843,-25.86,3
0.6441,1.82,0.668,0.3116,0.0367,0.4721,-22.71,3
0.7241,1.81,0.734,0.3181,0.04215,0.4931,-20.95,3
0.9169,1.81,0.6355,0.318,0.04328,0.4989,-21.99,3
0.9164,1.8,0.5843,0.3109,0.04034,0.4859,-21.68,3
0.7201,1.81,0.6856,0.2437,0.02985,0.4358,-27.5,3
0.6445,1.75,0.7192,0.2447,0.03339,0.4497,-23.57,3
0.8101,1.73,0.7665,0.2687,0.03956,0.4796,-20.62,3
0.7727,1.75,0.727,0.2656,0.03922,0.477,-20.06,3
0.7345,1.78,0.6621,0.2318,0.03059,0.4346,-24.69,3
0.5799,1.74,0.6049,0.254,0.03328,0.449,-20.23,3
0.6822,2.04,0.7286,0.2627,0.03791,0.4679,-16.96,3
0.7216,1.69,0.6405,0.2605,0.03671,0.4637,-18.84,3
0.6491,1.69,0.7992,0.2881,0.03389,0.4638,-32.08,3
0.4711,1.95,0.8161,0.1418,0.02441,0.3556,-13.98,3
0.556,1.63,0.5433,0.09753,0.02028,0.2922,-6.961,3
0.669,1.62,0.5073,0.08232,0.0189,0.2669,-5.206,3
0.7266,1.59,0.512,0.0699,0.01673,0.2414,-5.962,3
0.5181,0.86,0.6211,0.07134,0.01623,0.2441,-8.474,3
0.5634,0.87,0.4908,0.07255,0.01599,0.2452,-9.337,3
0.5874,1.53,0.5236,0.1148,0.02072,0.3191,-15.86,3
0.5411,1.48,0.4908,0.1535,0.02383,0.3649,-19.07,3
0.5583,1.52,0.6648,0.1808,0.02636,0.3912,-17.95,3
0.5355,1.61,0.5935,0.1983,0.02738,0.4064,-21.82,3
1.254,1.94,0.7191,0.2224,0.03375,0.4418,-18.69,3
1.352,1.95,1.078,0.3351,0.06491,0.6212,-17.26,3
1.338,1.89,0.838,0.3347,0.04796,0.6045,-47.23,3
0.4504,1.93,1.125,0.3134,0.06832,0.6209,-11.2,3
0.2989,1.5,0.5559,0.179,0.01739,0.3596,-42.32,3
1.381,2.04,0.5572,0.2796,0.05306,0.577,-18.17,3
0.9407,1.85,1.216,0.2985,0.06753,0.6088,-9.701,3
0.443,1.51,0.6843,0.2038,0.03254,0.4267,-15.08,3
0.5276,2.61,0.5775,0.4224,0.04332,0.4946,-39.53,3
0.468,2.5,0.6012,0.3304,0.03423,0.4752,-47.58,3
1.201,2.62,0.9119,0.4101,0.05125,0.5269,-29.2,3
0.5291,2.6,0.6893,0.3395,0.03395,0.4762,-52.85,3
0.5079,2.6,0.7198,0.3222,0.03284,0.4722,-52.64,3
0.5478,2.6,0.8175,0.2719,0.03064,0.4591,-47.8,3
0.5807,2.54,1.012,0.2611,0.03268,0.4703,-44.37,3
0.542,1.61,0.6627,0.2583,0.03061,0.4584,-46.71,3
1.282,2.7,1.665,0.3902,0.0602,0.577,-24.81,3
0.4868,1.61,0.7821,0.2551,0.03814,0.475,-23.06,3
0.4295,1.63,0.6169,0.2349,0.03515,0.458,-23.75,3
0.4665,1.63,0.6604,0.2724,0.03859,0.478,-23.12,3
0.4747,1.63,0.6749,0.245,0.03567,0.4579,-20.65,3
0.4734,1.63,0.6612,0.2569,0.03475,0.4628,-27.83,3
0.5631,1.63,0.7274,0.2622,0.03705,0.4752,-27.31,3
0.5336,1.52,0.6172,0.239,0.03481,0.4616,-27.2,3
0.5859,1.64,0.6376,0.2534,0.03644,0.4712,-26.94,3
0.5725,1.64,0.5255,0.2553,0.0317,0.4549,-36.65,3
0.6321,1.64,0.6492,0.2591,0.03706,0.4677,-21.67,3
0.5683,1.64,1.225,0.2663,0.04004,0.4921,-26.45,3
0.5851,1.54,1.08,0.2633,0.04018,0.4923,-25.87,3
0.5674,1.55,1.049,0.2628,0.03989,0.4913,-26.31,3
0.6814,1.67,0.8895,0.2688,0.03915,0.4853,-25.95,3
0.6287,1.67,0.7351,0.2486,0.03244,0.4489,-27.11,3
0.6634,1.67,0.6905,0.2439,0.03137,0.4463,-30.87,3
0.5558,1.59,0.5578,0.2383,0.03257,0.4529,-30.91,3
0.6621,1.6,0.5767,0.256,0.03501,0.4768,-36.46,3
0.7871,1.6,0.5331,0.2406,0.03112,0.4567,-41.25,3
0.9335,1.6,0.7288,0.2602,0.03988,0.4763,-17.37,3
1.07,1.6,0.7274,0.2596,0.04487,0.4913,-11.05,3
0.8405,1.6,0.7101,0.261,0.03924,0.4903,-27.8,3
0.958,1.6,0.7747,0.2621,0.04496,0.5115,-20.47,3
1.145,1.6,0.6321,0.2424,0.04102,0.4814,-17.8,3
0.6868,1.59,0.6164,0.2433,0.03766,0.461,-14.7,3
0.6137,1.61,0.5144,0.2291,0.03376,0.4434,-18.38,3
0.6082,1.6,0.7581,0.2504,0.04286,0.4844,-14,3
0.6692,1.52,0.7948,0.2598,0.04689,0.5069,-14.75,3
0.6728,1.53,0.8134,0.2473,0.0441,0.488,-12.87,3
0.6185,1.62,0.6528,0.2537,0.03813,0.467,-16.83,3
0.6404,1.62,0.6956,0.2447,0.03436,0.4545,-23.54,3
0.7037,1.53,0.8422,0.261,0.04145,0.4856,-18.45,3
0.6274,1.54,0.7802,0.2484,0.03966,0.4848,-23.17,3
0.664,1.53,0.7805,0.2339,0.03683,0.4652,-22.09,3
0.6013,1.65,0.7034,0.253,0.03815,0.4675,-17.4,3
0.5399,1.63,0.7076,0.244,0.03511,0.4552,-20.79,3
0.5373,1.54,0.6477,0.2335,0.03861,0.4659,-16.94,3
0.6171,1.55,0.6883,0.2604,0.0431,0.497,-19.58,3
0.6397,1.55,0.7356,0.2471,0.04073,0.4814,-18.52,3
0.6729,1.58,0.6238,0.2426,0.03505,0.4565,-22.45,3
0.5993,1.55,0.7044,0.2323,0.03181,0.442,-26.04,3
0.5067,1.56,0.7448,0.254,0.0361,0.4673,-25.66,3
0.6627,1.56,0.7465,0.2564,0.03991,0.4855,-23.1,3
0.5944,1.55,0.7749,0.2431,0.03669,0.4688,-24.54,3
0.5708,1.55,0.6795,0.2433,0.03405,0.4523,-23.12,3
0.5859,1.56,0.6281,0.2182,0.03192,0.432,-18.58,3
0.5681,1.56,0.6128,0.2269,0.03591,0.4506,-16.34,3
0.5797,1.56,0.7086,0.2422,0.04123,0.4799,-16.53,3
0.6041,1.57,0.7418,0.2367,0.04278,0.4807,-13.14,3
0.6674,1.57,0.5393,0.2306,0.03619,0.454,-17.34,3
0.6867,1.57,0.6497,0.2139,0.03448,0.4394,-15.47,3
0.5968,1.57,0.7525,0.2246,0.0371,0.4538,-14.83,3
0.6198,1.54,0.8294,0.2408,0.0406,0.4819,-19.08,3
0.6294,1.53,0.7938,0.2367,0.038,0.4725,-22.11,3
0.6111,1.52,0.7404,0.2156,0.0333,0.4399,-20.3,3
0.7958,1.53,0.5376,0.2238,0.03304,0.4394,-19.25,3
0.5935,1.53,0.563,0.2348,0.03285,0.4471,-25.24,3
0.5477,1.54,0.7272,0.2539,0.03933,0.4797,-21.82,3
0.556,1.55,0.7237,0.2545,0.04134,0.4881,-20.1,3
0.5637,1.54,0.6477,0.2539,0.0364,0.4685,-25.33,3
0.6496,1.54,0.566,0.2489,0.03276,0.4508,-27.32,3
0.6431,1.55,0.6287,0.2328,0.03157,0.4436,-28.66,3
0.7148,1.55,0.7342,0.2477,0.0373,0.4699,-22.95,3
0.666,1.55,0.7353,0.2505,0.03904,0.4801,-22.91,3
0.7207,1.54,0.8532,0.2652,0.04407,0.4979,-17.61,3
0.6923,1.54,0.5204,0.2255,0.03364,0.4419,-18.45,3
0.5912,1.54,0.5601,0.2213,0.03377,0.4405,-17.54,3
0.7509,1.55,0.6518,0.2461,0.04565,0.491,-10.46,3
0.5719,1.55,0.7973,0.2376,0.04397,0.4874,-13.39,3
0.5824,1.49,0.719,0.2182,0.04089,0.4659,-11.97,3
0.6213,1.55,0.7232,0.2205,0.03631,0.4478,-13.64,3
0.6803,1.56,0.5516,0.2033,0.0325,0.4282,-16.91,3
0.7543,1.57,0.6436,0.2294,0.03981,0.4657,-13.49,3
0.6607,1.53,0.7945,0.243,0.03888,0.4773,-21.86,3
0.6513,1.52,0.6135,0.2143,0.03539,0.4506,-19.73,3
0.6789,1.56,0.5755,0.2097,0.03349,0.4344,-16.39,3
0.7254,1.57,0.5789,0.2163,0.03415,0.4392,-16,3
0.6121,1.54,0.6001,0.2216,0.03376,0.4454,-21.66,3
0.6532,1.54,0.6228,0.2383,0.03991,0.4768,-18.66,3
0.5799,1.54,0.7736,0.2276,0.0377,0.4632,-18.58,3
0.659,1.54,0.6303,0.2357,0.03347,0.4509,-25.48,3
0.6665,1.55,0.5781,0.2188,0.03199,0.4342,-20.47,3
0.6379,1.56,0.614,0.2405,0.03445,0.4564,-25.09,3
0.7962,1.57,0.6179,0.2624,0.04144,0.4918,-21.83,3
0.7306,1.56,0.7495,0.2338,0.03771,0.4674,-20.49,3
0.6751,1.56,0.462,0.2398,0.03225,0.4487,-28.99,3
0.6077,1.57,0.5527,0.2395,0.03166,0.4435,-27.09,3
0.6297,1.57,0.6476,0.2448,0.03392,0.4553,-26.22,3
0.7276,1.59,0.7917,0.2746,0.04197,0.4978,-23.74,3
0.5662,1.59,0.7707,0.2518,0.03959,0.4809,-21.63,3
0.5949,1.59,0.4581,0.2348,0.0319,0.445,-27.95,3
0.594,1.59,0.449,0.2368,0.02705,0.431,-42.97,3
0.7458,1.6,0.5421,0.251,0.03134,0.4539,-37.84,3
0.6777,1.6,0.7184,0.2603,0.04221,0.4871,-17.06,3
0.7131,1.6,0.7807,0.2328,0.0423,0.4802,-14.31,3
0.5578,1.5,0.5889,0.1982,0.03125,0.4238,-19.73,3
0.5427,1.5,0.5895,0.1866,0.02806,0.4039,-20.48,3
0.5985,1.51,0.669,0.1969,0.03126,0.4208,-17.61,3
0.5909,1.53,0.5722,0.2058,0.03268,0.4345,-20.38,3
0.5592,1.44,0.692,0.2081,0.03609,0.4485,-17,3
0.5247,1.54,0.6892,0.2098,0.03446,0.4434,-19.12,3
0.5391,1.54,0.5511,0.1965,0.02829,0.4116,-23.41,3
0.6542,1.54,0.4287,0.1844,0.02445,0.3957,-33.68,3
0.5442,1.59,0.6889,0.2209,0.03304,0.4401,-20.61,3
0.585,1.59,0.9559,0.2339,0.04218,0.4852,-16.42,3
0.6515,1.58,0.8052,0.2314,0.04075,0.4779,-17,3
0.5624,1.58,0.7481,0.2196,0.03222,0.4406,-24.71,3
0.5407,1.59,0.5763,0.2321,0.0286,0.4348,-37.06,3
0.5351,1.59,0.5079,0.2438,0.02829,0.4431,-47.16,3
0.67,1.6,0.7445,0.2438,0.03445,0.4708,-34.32,3
0.6034,1.49,0.7091,0.233,0.03501,0.4652,-28.4,3
0.5658,1.59,0.6372,0.2334,0.03499,0.4589,-24.93,3
0.5082,1.6,0.5385,0.2331,0.03293,0.4443,-22.54,3
0.4906,1.6,0.5691,0.2257,0.03143,0.4396,-26.76,3
0.4959,1.41,0.6458,0.1787,0.02961,0.407,-18.56,3
0.5452,1.43,0.8636,0.2077,0.03488,0.4452,-18.93,3
0.5335,1.54,0.7133,0.2009,0.0315,0.4256,-19.5,3
0.5652,1.54,0.4969,0.1809,0.02698,0.4001,-24.25,3
0.5166,1.54,0.4547,0.1907,0.02509,0.4035,-35.64,3
0.6821,1.56,0.5388,0.2083,0.03054,0.437,-30.36,3
0.6012,1.56,0.5924,0.1903,0.02851,0.4208,-30.21,3
0.6224,1.56,0.6149,0.2133,0.02925,0.4365,-36.24,3
0.5383,1.58,0.3905,0.2155,0.02507,0.4156,-43.29,3
0.506,1.57,0.313,0.1889,0.02065,0.3855,-51.05,3
0.5038,1.48,0.6862,0.242,0.03268,0.4552,-32.1,3
0.5886,1.48,0.7024,0.2415,0.03405,0.4633,-31.47,3
0.5791,1.47,0.803,0.2465,0.03886,0.4759,-21.26,3
0.6504,1.59,0.4774,0.2458,0.03177,0.4516,-33.59,3
0.669,1.6,0.4787,0.23,0.03007,0.4383,-32.11,3
0.6404,1.59,0.5172,0.2366,0.03365,0.4534,-26.56,3
0.6265,1.59,0.4862,0.2162,0.03557,0.4499,-18.66,3
0.6196,1.59,0.6362,0.2235,0.03807,0.461,-16.57,3
0.5722,1.49,0.4767,0.1888,0.0273,0.409,-28.11,3
0.543,1.49,0.5152,0.1837,0.02519,0.3968,-30.37,3
0.5236,1.49,0.6004,0.1724,0.02631,0.3941,-24.93,3
0.5166,1.53,0.599,0.2009,0.03002,0.4252,-25.45,3
0.5044,1.54,0.6715,0.2122,0.0347,0.4472,-20.27,3
0.5875,1.42,0.6511,0.1908,0.0347,0.4312,-14.05,3
0.572,1.52,0.5181,0.1824,0.02651,0.397,-23.34,3
0.5315,1.54,0.3777,0.1835,0.02422,0.3937,-33.41,3
0.5697,1.55,0.5689,0.2009,0.02894,0.4209,-27.21,3
0.5541,1.52,0.5679,0.1837,0.03042,0.4146,-19.44,3
0.5071,1.57,0.5688,0.2003,0.03183,0.4289,-20.65,3
0.5018,1.56,0.4732,0.1902,0.02635,0.4063,-30.69,3
0.5046,1.55,0.4583,0.1852,0.02606,0.4001,-28.01,3
0.3757,1.55,0.7298,0.1905,0.02837,0.4123,-25.1,3
0.5683,1.46,0.8863,0.2213,0.03954,0.4644,-14.42,3
0.5175,1.46,0.6106,0.1982,0.03344,0.4302,-16.09,3
0.542,1.58,0.6655,0.2306,0.03411,0.4465,-19.58,3
0.566,1.59,0.5353,0.2375,0.03308,0.451,-27.16,3
0.4299,1.59,0.528,0.2135,0.02921,0.4272,-29.02,3
0.4846,1.58,0.706,0.2053,0.03308,0.4351,-19.42,3
0.4219,1.45,0.6762,0.1753,0.03049,0.4077,-16.61,3
0.5293,1.51,0.6984,0.2123,0.03887,0.4558,-12.63,3
0.4616,1.49,0.484,0.186,0.02925,0.4089,-19.63,3
0.5122,1.49,0.4914,0.1951,0.02744,0.4101,-26.92,3
0.4651,1.51,0.5599,0.1937,0.02936,0.4178,-24.17,3
0.3971,1.51,0.597,0.2303,0.0311,0.4434,-31.07,3
0.4678,1.5,0.6121,0.2338,0.03205,0.4444,-26.87,3
0.4599,1.5,0.7263,0.2447,0.03417,0.4582,-27.45,3
0.4644,1.5,0.604,0.2201,0.03403,0.4406,-16.87,3
0.4674,1.49,0.6399,0.1783,0.02813,0.401,-20.43,3
0.507,1.39,0.5037,0.1864,0.0228,0.3975,-47.57,3
0.5141,1.4,0.5672,0.1754,0.02546,0.399,-32.35,3
0.4563,1.38,0.543,0.1606,0.02403,0.3812,-29.53,3
0.5421,1.41,0.524,0.1623,0.02557,0.3893,-26.87,3
0.5279,1.4,0.5362,0.1813,0.0236,0.4007,-45.21,3
0.4416,1.4,0.5023,0.1775,0.02312,0.3895,-38.62,3
0.5599,1.41,0.4387,0.1931,0.02644,0.4082,-31.23,3
0.4047,1.4,0.5118,0.1609,0.02434,0.3755,-23.12,3
0.4707,1.39,0.5631,0.1586,0.02761,0.3837,-15.83,3
0.415,1.41,0.5544,0.1718,0.02791,0.3947,-18.37,3
0.5409,1.4,0.4929,0.1651,0.02549,0.3813,-20.72,3
0.5023,1.41,0.4765,0.1791,0.02554,0.392,-25.04,3
0.5469,1.41,0.4275,0.1821,0.02718,0.402,-24.55,3
0.4522,1.42,0.5705,0.1965,0.02597,0.4086,-33.66,3
0.5191,1.42,0.4841,0.1864,0.02681,0.4079,-30.18,3
0.6194,1.42,0.4059,0.1909,0.02619,0.4111,-35.59,3
0.588,1.43,0.5839,0.1806,0.02624,0.4017,-29.39,3
0.4735,1.41,0.4845,0.1802,0.02477,0.3947,-31.84,3
0.5346,1.44,0.5845,0.1878,0.02508,0.4038,-36.66,3
0.5439,1.44,0.5692,0.186,0.02773,0.4075,-25.34,3
0.5808,1.44,0.5477,0.1949,0.02756,0.415,-30.51,3
0.5636,1.42,0.4801,0.1835,0.03024,0.4136,-19.49,3
0.6131,1.43,0.4077,0.1837,0.02874,0.4116,-24.07,3
0.6244,1.43,0.581,0.2019,0.03253,0.4302,-18.69,3
0.5833,1.23,0.4759,0.1534,0.02925,0.3869,-13.55,3
0.5173,1.43,0.537,0.1767,0.03212,0.4111,-12.97,3
0.6271,1.45,0.5331,0.2108,0.03703,0.4474,-13.2,3
0.5886,1.43,0.5193,0.1825,0.03231,0.4159,-13.95,3
0.5502,1.43,0.5229,0.1809,0.0318,0.4161,-16.13,3
0.4666,1.43,0.5651,0.1835,0.03164,0.414,-14.72,3
0.4136,1.44,0.5952,0.1844,0.02989,0.4093,-17.64,3
0.3918,1.44,0.6292,0.1943,0.03064,0.4187,-19.27,3
0.438,1.44,0.5863,0.1853,0.02709,0.4044,-26.25,3
0.4089,1.44,0.5936,0.1943,0.02883,0.4141,-23.6,3
0.4103,1.44,0.6394,0.1932,0.02821,0.4124,-25.4,3
0.396,1.44,0.5829,0.1908,0.02775,0.4091,-25.54,3
0.3929,1.43,0.6114,0.1858,0.03083,0.4136,-16.84,3
0.4648,1.43,0.5589,0.173,0.03018,0.4039,-15.83,3
0.5859,1.43,0.4284,0.192,0.03249,0.4224,-15.42,3
0.5731,1.43,0.4755,0.1822,0.03032,0.4113,-18.04,3
0.6183,1.43,0.5226,0.1861,0.03052,0.415,-18.91,3
0.5148,1.43,0.8237,0.198,0.03248,0.4312,-19.99,3
0.5874,1.43,0.6076,0.1935,0.03166,0.4268,-20.81,3
0.5251,1.43,0.6915,0.1934,0.03048,0.4246,-23.94,3
0.4471,1.44,0.7445,0.207,0.03081,0.4354,-28.24,3
0.3966,1.44,0.8689,0.2132,0.03207,0.4443,-28.1,3
0.4704,1.43,0.7423,0.1929,0.0314,0.4267,-21.78,3
0.5977,1.44,0.7117,0.2144,0.03418,0.4458,-21.05,3
0.4805,1.43,0.6769,0.2025,0.03029,0.4254,-24.15,3
0.7326,1.43,0.3339,0.2034,0.02772,0.422,-34.12,3
0.5825,1.43,0.4258,0.1969,0.02628,0.412,-34.93,3
0.5723,1.43,0.4194,0.2029,0.02395,0.4079,-46.05,3
0.5987,1.43,0.3574,0.1982,0.0242,0.4081,-45.25,3
0.5308,1.58,0.5085,0.1969,0.02688,0.409,-28.47,3
0.4572,1.59,0.5469,0.1905,0.02898,0.4105,-20.87,3
0.5317,1.6,0.5134,0.2423,0.03231,0.4459,-25.61,3
0.5716,1.61,0.4809,0.2391,0.03215,0.4497,-30.37,3
0.6317,1.6,0.5464,0.2187,0.03192,0.4481,-30.93,3
0.5212,1.59,0.6555,0.1934,0.02986,0.4297,-29.18,3
1.338,1.78,0.9534,0.3408,0.07566,0.6297,-9.459,2
1.503,1.7,0.7443,0.3027,0.065,0.5843,-9.997,2
1.32,1.72,0.697,0.2866,0.06123,0.5598,-8.402,2
1.272,1.68,0.7241,0.2817,0.05786,0.5451,-8.682,2
1.318,1.68,0.7528,0.2922,0.06472,0.5753,-8.102,2
1.484,1.81,0.7543,0.3231,0.06478,0.5814,-11.02,2
1.433,1.8,0.7898,0.3127,0.06267,0.5691,-10.01,2
1.473,1.8,0.7566,0.3339,0.07459,0.6257,-9.313,2
1.395,1.8,0.7901,0.3261,0.07617,0.6363,-8.405,2
1.663,1.72,0.7898,0.3449,0.08237,0.6654,-7.723,2
1.523,1.47,0.8497,0.3304,0.0754,0.6427,-9.361,2
1.442,1.6,0.8364,0.3181,0.06524,0.5905,-11.86,2
1.483,1.59,0.8575,0.3406,0.0709,0.6192,-12.19,2
1.462,1.6,0.8425,0.3088,0.06916,0.6029,-9.187,2
1.465,1.61,0.7907,0.3268,0.06883,0.602,-10.7,2
1.499,1.54,0.7097,0.2976,0.06119,0.5689,-11.07,2
1.493,1.58,0.793,0.2901,0.06438,0.5823,-9.434,2
1.135,1.66,0.7031,0.314,0.06187,0.5808,-13.71,2
1.746,1.66,0.8555,0.3509,0.07244,0.6328,-13.19,2
1.509,1.67,0.9292,0.3651,0.07649,0.6596,-13.04,2
1.427,1.67,1.053,0.3552,0.0789,0.6648,-10.31,2
1.53,1.67,1.024,0.3616,0.07603,0.6641,-12.61,2
1.661,1.65,1.042,0.3619,0.07982,0.6719,-10.41,2
1.594,1.69,1.051,0.3507,0.07104,0.636,-14.55,2
1.445,1.69,0.9887,0.3589,0.07008,0.637,-16.56,2
1.442,1.71,1.001,0.3337,0.0712,0.6315,-12.12,2
1.549,1.64,0.9887,0.3309,0.0738,0.6376,-10.26,2
1.494,1.46,0.9417,0.308,0.06981,0.6206,-9.609,2
1.442,1.61,1.002,0.3367,0.07648,0.6489,-9.519,2
1.517,1.62,0.9848,0.3363,0.07369,0.6375,-10.93,2
1.447,1.62,1.042,0.3448,0.07424,0.6502,-11.68,2
1.541,1.66,1.063,0.3799,0.08005,0.6807,-12.36,2
1.482,1.66,1.162,0.3579,0.07713,0.6629,-11.59,2
1.461,1.67,1.141,0.3474,0.07585,0.6556,-11.02,2
1.444,1.68,1.176,0.3593,0.07897,0.6614,-10.87,2
1.376,1.69,1.14,0.3548,0.07978,0.6647,-9.884,2
1.576,1.7,1.12,0.3424,0.07713,0.6548,-9.781,2
1.418,1.71,1.106,0.3399,0.07445,0.642,-10.99,2
1.553,1.72,1.115,0.3577,0.0771,0.6601,-11.69,2
1.469,1.71,1.064,0.3484,0.07301,0.6458,-13.02,2
1.54,1.72,1.058,0.3483,0.07307,0.6415,-12.89,2
1.411,1.74,1.09,0.3427,0.07319,0.6405,-12.09,2
1.479,1.74,1.117,0.3583,0.07573,0.6561,-12.62,2
1.466,1.75,1.181,0.3553,0.07434,0.6552,-13.04,2
1.299,1.76,1.214,0.3621,0.07287,0.6503,-15.1,2
1.338,1.79,1.298,0.3486,0.07038,0.646,-14.83,2
1.297,1.7,1.286,0.3553,0.0739,0.6529,-13.37,2
0.6279,1.71,1.744,0.3424,0.07273,0.6441,-12.37,2
1.8,1.78,1.878,0.6457,0.1912,0.92,-2.358,2
2.051,1.78,2.001,0.6499,0.1943,0.9261,-2.157,2
1.779,1.79,1.814,0.6557,0.1972,0.9324,-2.058,2
1.718,1.74,0.6403,0.3492,0.07452,0.6496,-12.17,2
1.568,1.74,0.9062,0.3367,0.07133,0.6396,-12.47,2
1.627,1.76,0.9106,0.3674,0.07657,0.6666,-13.13,2
2.004,1.76,0.7558,0.3503,0.07454,0.6496,-12.3,2
1.683,1.77,0.6933,0.353,0.07355,0.6545,-13.14,2
1.644,1.79,0.6247,0.3564,0.07437,0.6521,-13.24,2
1.782,1.78,0.6558,0.3339,0.06907,0.6324,-13.67,2
1.686,1.7,0.6681,0.3491,0.07524,0.6529,-11.69,2
1.718,1.71,0.7204,0.3569,0.07483,0.6551,-12.98,2
1.883,1.71,0.7523,0.3449,0.07155,0.6465,-13.39,2
1.73,1.72,0.6984,0.3615,0.07533,0.659,-13.27,2
1.67,1.73,0.7912,0.3623,0.07668,0.6608,-12.54,2
1.695,1.72,0.7213,0.3389,0.07202,0.6411,-12.35,2
1.678,1.75,0.7338,0.3555,0.07262,0.6524,-14.23,2
1.733,1.75,0.742,0.3635,0.07697,0.6621,-12.51,2
1.685,1.77,0.7392,0.3545,0.07202,0.6513,-14.51,2
1.664,1.77,0.7739,0.3577,0.07236,0.6538,-14.73,2
1.722,1.79,0.7881,0.3626,0.07726,0.6654,-12.09,2
1.768,1.71,0.8103,0.3336,0.06996,0.6382,-12.83,2
1.526,1.71,0.9699,0.3352,0.07056,0.6414,-12.55,2
1.625,1.72,1.134,0.3487,0.07501,0.6581,-11.31,2
1.562,1.72,0.9913,0.3314,0.07073,0.6396,-11.9,2
1.539,1.72,1.109,0.3201,0.06859,0.6306,-11.55,2
1.525,1.76,1.091,0.3293,0.07068,0.64,-11.43,2
1.501,1.76,1.079,0.3151,0.06878,0.6289,-10.57,2
1.619,1.76,1.142,0.3256,0.06953,0.6368,-11.45,2
