 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Planarity, Linearity, Surface Variation, Sphericity, Verticality, Mean Intensity, STD Intensity, ExpectedValuex, ExpectedValuey, ExpectedValuez, Variancex, Variancey, Variancez, MeanVar, Distance, MeanVel, MaxVel, MeanAcc, MaxAcc, MeanAVel, Class
1.583,1.69,1.66,0.4718,0.1072,0.7186,-8.177,-6.401,-1.776,0.7085,0.3706,0.0755,50.45,46.91,0.05697,0.3082,0.08236,0.277,0.3327,0.5384,0.3827,1.419,1.686,3.041,-0.1909,10.49,-0.1586,2
1.788,1.67,1.514,0.4609,0.1057,0.7101,-7.293,-6.071,-1.221,0.7202,0.372,0.06667,52.29,49.4,0.1295,0.2526,0.07341,0.3406,0.2771,0.5329,0.3835,1.438,1.686,3.041,-0.1909,10.49,-0.1586,2
1.428,1.84,1.389,0.4372,0.0923,0.666,-8.787,-7.767,-1.02,0.7642,0.3682,0.05518,53.56,50.88,0.08395,0.1775,0.1472,0.2318,0.2304,0.5878,0.35,1.076,1.686,3.041,-0.1909,10.49,-0.1586,2
1.435,1.81,1.256,0.4367,0.0906,0.6584,-8.874,-8.002,-0.8719,0.7747,0.3726,0.04615,52.79,49.51,0.04777,0.1109,0.1522,0.2337,0.1924,0.5866,0.3376,0.9971,1.686,3.041,-0.1909,10.49,-0.1586,2
1.369,1.71,1.11,0.4408,0.09388,0.6719,-8.798,-7.667,-1.13,0.7579,0.3682,0.03368,52.26,48.4,0.06429,0.04169,0.1164,0.2227,0.1601,0.5604,0.3144,0.8605,1.686,3.041,-0.1909,10.49,-0.1586,2
1.389,1.77,0.9969,0.4359,0.09308,0.6738,-9.289,-7.83,-1.459,0.7484,0.3579,0.01694,51.05,49.28,0.07347,0.05732,0.1424,0.2296,0.1322,0.5789,0.3135,0.8335,1.686,3.041,-0.1909,10.49,-0.1586,2
1.516,1.71,1.066,0.4431,0.09486,0.6823,-9.721,-7.915,-1.806,0.738,0.3575,0.01695,53.11,49.98,0.08862,0.004223,0.1299,0.2668,0.1437,0.5624,0.3243,1.003,1.686,3.041,-0.1909,10.49,-0.1586,2
1.537,1.72,1.064,0.4365,0.09263,0.6751,-9.871,-8.128,-1.742,0.7439,0.3546,0.01087,53.18,48.45,0.1497,0.03787,0.1297,0.2642,0.1441,0.566,0.3248,1.081,1.686,3.041,-0.1909,10.49,-0.1586,2
1.575,1.73,1.138,0.4401,0.09382,0.6821,-10.17,-8.101,-2.07,0.733,0.3515,0.004426,55.14,51.69,0.2406,0.03842,0.1307,0.2746,0.1597,0.5699,0.3347,1.194,1.686,3.041,-0.1909,10.49,-0.1586,2
1.68,2.03,1.379,0.4098,0.08344,0.6526,-11.82,-9.511,-2.311,0.7484,0.3306,0.003755,51.21,47.85,0.2872,0.007401,0.2603,0.2796,0.2187,0.6484,0.3822,1.317,1.686,3.041,-0.1909,10.49,-0.1586,2
1.432,2,1.544,0.3926,0.07798,0.6467,-14.15,-10.48,-3.671,0.7277,0.3045,0.0003794,52.61,50.43,0.268,0.02351,0.1982,0.2027,0.2741,0.6188,0.3652,1.236,1.686,3.041,-0.1909,10.49,-0.1586,2
0.8258,1.7,1.572,0.3704,0.07398,0.6344,-14.07,-10.25,-3.821,0.7213,0.2849,0.001129,51.65,49.28,0.001356,0.005447,0.03233,0.08197,0.2843,0.5076,0.2913,0.8835,1.686,3.041,-0.1909,10.49,-0.1586,2
0.8414,1.95,1.558,0.3432,0.06816,0.6124,-14.28,-10.48,-3.807,0.7247,0.265,0.008857,53.81,50.12,0.05079,0.02184,0.1242,0.07794,0.2809,0.5626,0.3071,0.892,1.686,3.041,-0.1909,10.49,-0.1586,2
1.175,1.92,2.324,0.3624,0.0809,0.6571,-9.915,-6.358,-3.556,0.6627,0.2621,0.04733,50.25,46.65,0.3158,0.3944,0.09264,0.1377,0.5627,0.5344,0.4116,1.186,1.686,3.041,-0.1909,10.49,-0.1586,2
1.276,1.92,2.227,0.4547,0.09736,0.7003,-10.86,-7.965,-2.895,0.7078,0.349,0.2058,50.97,48.92,0.3096,0.3865,0.122,0.1821,0.5793,0.5492,0.4369,1.194,1.686,3.041,-0.1909,10.49,-0.1586,2
0.8439,1.7,1.697,0.2967,0.05723,0.5608,-14.44,-11.51,-2.925,0.7581,0.2395,0.05546,52.65,50.58,0.1407,0.3074,0.06075,0.07411,0.3152,0.4476,0.279,0.7807,1.686,3.041,-0.1909,10.49,-0.1586,2
0.7354,1.68,1.777,0.279,0.05285,0.537,-14.14,-11.84,-2.297,0.7789,0.2316,0.05909,52.34,50.67,0.05065,0.4772,0.07656,0.06782,0.3217,0.4329,0.2741,0.5866,1.686,3.041,-0.1909,10.49,-0.1586,2
1.074,1.66,2.436,0.3924,0.08448,0.6586,-10.17,-7.846,-2.325,0.7209,0.3082,0.2458,52.04,47.88,0.2372,0.787,0.07472,0.1254,0.6606,0.4267,0.4042,0.886,1.686,3.041,-0.1909,10.49,-0.1586,2
0.8559,1.66,1.101,0.2043,0.04165,0.468,-11.85,-9.485,-2.37,0.7463,0.1643,0.0379,55.08,52.05,0.2006,0.2078,0.05988,0.08116,0.1416,0.3732,0.1987,0.716,1.686,3.041,-0.1909,10.49,-0.1586,2
1.235,1.61,0.7384,0.2386,0.04172,0.4932,-20.22,-16.03,-4.189,0.7742,0.1934,0.05806,55.18,51.93,0.2442,0.1507,0.0241,0.1806,0.06319,0.3833,0.209,0.4324,1.686,3.041,-0.1909,10.49,-0.1586,2
1.117,1.41,0.5834,0.1804,0.02648,0.408,-32.64,-27.06,-5.58,0.8161,0.1516,0.03151,52.07,49.93,0.1495,0.107,0.1829,0.1359,0.03746,0.305,0.1595,0.7315,1.686,3.041,-0.1909,10.49,-0.1586,2
1.203,1.89,0.8166,0.3585,0.05538,0.5658,-26.37,-22.36,-4.007,0.82,0.3047,0.06275,60.39,54.1,0.1736,0.1009,0.01518,0.1812,0.08874,0.5624,0.2775,0.8339,3.653,9.518,-0.07098,61.94,0.1815,2
1.155,1.89,0.7283,0.3471,0.05921,0.571,-18.79,-16.12,-2.672,0.809,0.295,0.03265,58.73,49.69,0.1871,0.1013,0.05315,0.1641,0.07235,0.5638,0.2667,0.8087,3.653,9.518,-0.07098,61.94,0.1815,2
1.221,1.92,0.818,0.3922,0.06126,0.5853,-25.46,-21.6,-3.867,0.8185,0.3331,0.07819,52.43,51.36,0.1797,0.08285,0.02317,0.1983,0.09224,0.5888,0.2931,0.8547,3.653,9.518,-0.07098,61.94,0.1815,2
1.214,1.91,0.7584,0.3558,0.06588,0.59,-14.3,-12.33,-1.97,0.794,0.301,0.06323,50.66,48.22,0.1692,0.06535,0.0132,0.1885,0.08354,0.5586,0.2769,0.8374,3.653,9.518,-0.07098,61.94,0.1815,2
1.243,1.92,0.7373,0.337,0.06021,0.5748,-17,-14.29,-2.715,0.7924,0.2819,0.04124,55.63,52.92,0.2265,0.05828,0.002754,0.185,0.07628,0.557,0.2728,0.9031,3.653,9.518,-0.07098,61.94,0.1815,2
1.14,1.93,0.7336,0.3792,0.06197,0.581,-20.89,-18.1,-2.786,0.8206,0.3254,0.05212,47.18,40.75,0.2721,0.05413,0.04514,0.1732,0.07405,0.5954,0.2809,0.8981,3.653,9.518,-0.07098,61.94,0.1815,2
1.201,1.93,0.7099,0.3594,0.05808,0.5623,-19.69,-17.58,-2.111,0.8342,0.3143,0.04406,53.22,49.36,0.2122,0.0521,0.03447,0.1749,0.0689,0.5883,0.2774,0.8675,3.653,9.518,-0.07098,61.94,0.1815,2
1.162,1.9,0.6473,0.3227,0.05336,0.5426,-18.2,-16.3,-1.904,0.831,0.2822,0.03973,52.08,50.38,0.2217,0.05941,0.0006946,0.1628,0.05681,0.5513,0.257,0.845,3.653,9.518,-0.07098,61.94,0.1815,2
1.198,1.94,0.6954,0.3814,0.06675,0.5991,-18.06,-15.22,-2.839,0.7975,0.3201,0.0674,51.17,45.2,0.1732,0.0313,0.02732,0.2019,0.06682,0.5862,0.285,0.8344,3.653,9.518,-0.07098,61.94,0.1815,2
1.209,1.94,0.7412,0.3752,0.06444,0.5924,-19.18,-16.16,-3.017,0.8009,0.3153,0.04079,51.79,48.48,0.2448,0.05003,0.01636,0.1897,0.07179,0.5949,0.2855,0.9078,3.653,9.518,-0.07098,61.94,0.1815,2
1.319,2.01,0.5929,0.3569,0.05829,0.5639,-19.52,-17.31,-2.212,0.8297,0.3105,0.04682,52.34,49.14,0.2347,0.01621,0.01671,0.2072,0.05067,0.6099,0.2893,0.937,3.653,9.518,-0.07098,61.94,0.1815,2
1.13,1.87,0.5815,0.3584,0.06418,0.5854,-15.88,-13.7,-2.178,0.8016,0.3043,0.0327,51.06,47.57,0.2114,0.01357,0.075,0.1709,0.04977,0.5637,0.2614,0.8337,3.653,9.518,-0.07098,61.94,0.1815,2
1.287,1.88,0.6292,0.3365,0.0583,0.5622,-16.69,-14.69,-2,0.8156,0.2899,0.03864,52.65,48.58,0.2279,0.02335,0.09623,0.1973,0.05314,0.5517,0.2674,0.919,3.653,9.518,-0.07098,61.94,0.1815,2
1.283,1.92,0.523,0.3857,0.0666,0.5967,-18.27,-15.61,-2.664,0.8051,0.3266,0.03684,48.61,40.07,0.1939,0.009742,0.02473,0.2122,0.04117,0.5995,0.2843,0.8784,3.653,9.518,-0.07098,61.94,0.1815,2
1.192,1.92,0.6686,0.328,0.05816,0.562,-16.05,-13.97,-2.088,0.8066,0.2801,0.04754,51.58,48.97,0.299,0.03377,0.06299,0.1824,0.05676,0.5517,0.2636,0.9438,3.653,9.518,-0.07098,61.94,0.1815,2
1.256,1.95,0.5263,0.3635,0.06289,0.5777,-16.35,-14.51,-1.842,0.8187,0.3148,0.06341,53.23,49.93,0.2756,0.005763,0.01336,0.21,0.04113,0.5839,0.2783,0.943,3.653,9.518,-0.07098,61.94,0.1815,2
1.253,1.99,0.6223,0.3996,0.06621,0.5971,-20.9,-17.82,-3.079,0.8117,0.3392,0.03147,48.85,43.18,0.2596,0.01071,0.04346,0.2037,0.05098,0.638,0.2976,0.9356,3.653,9.518,-0.07098,61.94,0.1815,2
1.284,1.91,0.5398,0.3778,0.06517,0.5886,-17.44,-15.19,-2.253,0.8126,0.3237,0.03708,53.63,49.32,0.2256,0.01292,0.02235,0.2093,0.04168,0.5926,0.2812,0.9127,3.653,9.518,-0.07098,61.94,0.1815,2
1.323,1.94,0.6188,0.3908,0.06509,0.5887,-19.3,-16.85,-2.448,0.8202,0.3364,0.03581,49,43.08,0.1891,0.04084,0.008734,0.2175,0.04924,0.6154,0.2941,0.8918,3.653,9.518,-0.07098,61.94,0.1815,2
1.257,1.99,0.6792,0.422,0.06723,0.5876,-19.9,-17.92,-1.979,0.8401,0.3715,0.05546,52.74,48.34,0.1991,6.97E-06,0.008055,0.214,0.05651,0.6516,0.3074,0.8945,3.653,9.518,-0.07098,61.94,0.1815,2
1.508,1.89,0.5746,0.3901,0.06606,0.5995,-20.32,-17.03,-3.297,0.801,0.3271,0.03808,52.39,51.09,0.1357,0.0375,0.02894,0.2707,0.0427,0.5914,0.3016,0.9471,3.653,9.518,-0.07098,61.94,0.1815,2
1.475,1.96,0.5851,0.3867,0.06633,0.6028,-20.17,-16.63,-3.548,0.7924,0.3209,0.03672,53.57,50.01,0.197,0.01491,0.0367,0.2638,0.04393,0.609,0.3056,0.984,3.653,9.518,-0.07098,61.94,0.1815,2
1.453,1.97,0.596,0.3453,0.06228,0.5828,-16.66,-13.93,-2.727,0.7889,0.2879,0.03318,53,51.22,0.2017,0.04528,0.07069,0.2466,0.04592,0.5817,0.2914,0.9895,3.653,9.518,-0.07098,61.94,0.1815,2
1.457,1.99,0.572,0.3699,0.06966,0.6168,-16.21,-12.6,-3.607,0.7542,0.2952,0.0297,52.62,52.05,0.2347,0.0008043,0.0598,0.2625,0.04463,0.5968,0.3013,1.004,3.653,9.518,-0.07098,61.94,0.1815,2
1.427,1.91,0.6483,0.2901,0.05643,0.5451,-11.31,-10.05,-1.251,0.791,0.2481,0.01998,50.52,46.98,0.2404,0.01697,0.08154,0.2184,0.05445,0.526,0.2663,1.013,3.653,9.518,-0.07098,61.94,0.1815,2
1.282,1.95,0.6661,0.3116,0.06229,0.5712,-11.07,-9.572,-1.496,0.7754,0.2616,0.0122,49.53,42.44,0.2821,0.03272,0.1369,0.1905,0.05822,0.5537,0.2675,0.993,3.653,9.518,-0.07098,61.94,0.1815,2
1.503,1.9,0.6564,0.3609,0.06961,0.6015,-12.56,-10.82,-1.737,0.7839,0.3038,0.01365,53.75,51.33,0.1912,0.0229,0.07,0.2502,0.05811,0.5776,0.2953,1.006,3.653,9.518,-0.07098,61.94,0.1815,2
1.576,1.9,0.6563,0.3515,0.06789,0.6042,-14.22,-11.43,-2.8,0.7603,0.2848,0.00825,50.04,44.12,0.1036,0.04224,0.08232,0.2745,0.05613,0.5645,0.2984,0.9653,3.653,9.518,-0.07098,61.94,0.1815,2
1.475,1.86,0.6708,0.3428,0.06815,0.6011,-12.56,-10.26,-2.308,0.7589,0.2793,0.006769,51.27,47.91,0.1083,0.03295,0.06406,0.2443,0.06011,0.5456,0.2833,0.9227,3.653,9.518,-0.07098,61.94,0.1815,2
1.631,1.93,0.7518,0.3765,0.07548,0.6323,-13.05,-10.14,-2.904,0.7412,0.2989,0.001919,52.13,49.19,0.06381,0.01882,0.02527,0.2944,0.07282,0.5885,0.3186,0.9639,3.653,9.518,-0.07098,61.94,0.1815,2
1.567,1.94,0.6913,0.3621,0.07448,0.6267,-11.86,-9.254,-2.604,0.7363,0.2874,0.001747,51.65,49.7,0.01454,0.03655,0.0282,0.2742,0.06651,0.5795,0.3067,0.8849,3.653,9.518,-0.07098,61.94,0.1815,2
1.853,1.9,0.7373,0.339,0.07213,0.6208,-11.15,-8.147,-3.001,0.7084,0.2599,0.002827,53.33,50.21,0.03972,0.01322,0.07252,0.3594,0.0717,0.54,0.3237,0.9653,3.653,9.518,-0.07098,61.94,0.1815,2
1.676,1.84,0.6871,0.3531,0.07427,0.6312,-11.75,-8.474,-3.279,0.7072,0.2693,0.01158,47.76,39.77,0.0121,0.02343,0.05521,0.3162,0.06444,0.5278,0.3028,0.9257,3.653,9.518,-0.07098,61.94,0.1815,2
1.651,1.83,0.7611,0.3827,0.07746,0.6389,-12.68,-9.808,-2.873,0.7373,0.3028,0.01472,53.86,51.35,0.08283,0.0604,0.01798,0.3074,0.07468,0.5552,0.3124,1.01,3.653,9.518,-0.07098,61.94,0.1815,2
1.666,1.88,0.7414,0.4046,0.08179,0.6573,-13.25,-9.849,-3.406,0.725,0.3139,0.006342,51.1,46.8,0.02034,0.02647,0.01222,0.3191,0.07202,0.5851,0.3254,0.9412,3.653,9.518,-0.07098,61.94,0.1815,2
1.573,1.85,0.7194,0.4058,0.0815,0.6551,-13.39,-10.1,-3.296,0.731,0.3173,0.01343,50.69,48.73,0.1027,0.01166,0.005064,0.2946,0.06954,0.5761,0.3134,0.9636,3.653,9.518,-0.07098,61.94,0.1815,2
1.682,1.85,0.8155,0.4233,0.0848,0.6656,-13.58,-10.18,-3.395,0.7299,0.3301,0.01657,52.57,50.34,0.05475,0.002232,0.02382,0.3284,0.08445,0.5868,0.3332,0.9851,3.653,9.518,-0.07098,61.94,0.1815,2
1.654,1.85,0.8483,0.4453,0.08773,0.6727,-14.25,-10.8,-3.442,0.737,0.3497,0.003936,51.78,48.91,0.01398,0.01035,0.0508,0.3152,0.09191,0.6113,0.3395,0.9218,3.653,9.518,-0.07098,61.94,0.1815,2
1.724,1.89,0.8171,0.4511,0.08916,0.6787,-14.33,-10.67,-3.658,0.7305,0.351,0.002325,54.31,52.38,0.01622,0.01732,0.04186,0.3376,0.08867,0.626,0.3507,0.9762,3.653,9.518,-0.07098,61.94,0.1815,2
1.82,1.92,0.8698,0.4718,0.09068,0.6811,-15.64,-11.78,-3.854,0.7397,0.37,0.004449,51.46,48.21,0.01682,0.02658,0.08749,0.3665,0.09763,0.6539,0.3727,1.035,3.653,9.518,-0.07098,61.94,0.1815,2
2.018,1.93,0.899,0.5026,0.09669,0.7027,-16.36,-11.62,-4.744,0.7203,0.3829,0.009249,50.03,46.3,0.02463,0.01184,0.1192,0.4485,0.1035,0.6678,0.4066,1.087,3.653,9.518,-0.07098,61.94,0.1815,2
1.772,1.91,0.9295,0.4936,0.09531,0.6902,-15.28,-11.6,-3.685,0.7412,0.3884,0.0009636,52.27,48.68,0.08911,0.03024,0.1257,0.3508,0.1114,0.6692,0.3771,0.9382,3.653,9.518,-0.07098,61.94,0.1815,2
1.639,1.86,0.9382,0.4435,0.08801,0.6696,-13.48,-10.5,-2.973,0.7443,0.3529,0.007144,55.01,52.62,0.04038,0.03133,0.06052,0.3019,0.1122,0.6149,0.343,0.9262,3.653,9.518,-0.07098,61.94,0.1815,2
2.096,1.83,0.9431,0.3894,0.08197,0.6574,-11.65,-8.475,-3.178,0.7096,0.2982,0.04909,52.87,51.88,0.2596,0.004173,0.01006,0.4536,0.1179,0.5374,0.3696,0.9168,3.653,9.518,-0.07098,61.94,0.1815,2
1.577,1.77,1.095,0.3226,0.0711,0.616,-10.09,-7.013,-3.078,0.6859,0.2413,0.07268,53.65,52.62,0.07211,0.01541,0.05963,0.2791,0.1497,0.4621,0.297,0.8924,3.653,9.518,-0.07098,61.94,0.1815,2
1.547,1.69,1.441,0.2608,0.06228,0.5643,-7.197,-5.134,-2.063,0.6686,0.1956,0.07946,50.44,48.25,0.2589,0.111,0.09468,0.2515,0.2242,0.3954,0.2904,0.9777,3.653,9.518,-0.07098,61.94,0.1815,2
0.8355,1.46,1.098,0.1832,0.0389,0.443,-9.996,-8.144,-1.852,0.7406,0.148,0.05537,49.87,41.79,0.1773,0.04254,0.008546,0.07517,0.1419,0.3024,0.1732,0.5608,3.653,9.518,-0.07098,61.94,0.1815,2
1.361,1.57,1.729,0.4287,0.07495,0.6575,-23.25,-15.86,-7.392,0.7208,0.3217,0.8175,53.59,49.72,0.1411,0.01378,0.1561,0.2449,0.4849,0.3078,0.3459,1.007,3.653,9.518,-0.07098,61.94,0.1815,2
1.073,1.74,2.503,0.662,0.1207,0.6947,-16.65,-13.68,-2.97,0.7803,0.5458,0.3526,51.03,48.21,0.0486,0.6872,0.04544,0.136,0.8667,0.5296,0.5108,1.999,3.653,9.518,-0.07098,61.94,0.1815,2
1.105,1.78,2.408,0.4186,0.09545,0.7,-8.947,-6.038,-2.908,0.6696,0.3084,0.1412,51.64,47.39,0.04796,0.6104,0.0071,0.1442,0.6253,0.4981,0.4226,1.911,3.653,9.518,-0.07098,61.94,0.1815,2
1.11,1.81,2.074,0.4118,0.08547,0.6811,-13.14,-8.314,-4.827,0.6744,0.2974,0.04417,50.98,44.59,0.1624,0.2781,0.09849,0.1295,0.4812,0.5352,0.382,1.372,3.653,9.518,-0.07098,61.94,0.1815,2
1.491,1.82,1.846,0.4455,0.1032,0.7187,-8.247,-5.772,-2.475,0.6739,0.3327,0.01005,52.69,48.65,0.311,0.1891,0.1826,0.2208,0.3986,0.5716,0.397,1.194,3.653,9.518,-0.07098,61.94,0.1815,2
0.795,1.72,1.867,0.417,0.0767,0.658,-19.56,-13.37,-6.191,0.7152,0.3128,0.01495,53.27,48.86,0.005709,0.2043,0.1338,0.07412,0.3955,0.5372,0.3356,1.207,3.653,9.518,-0.07098,61.94,0.1815,2
1.332,1.81,1.84,0.4767,0.1181,0.7469,-5.494,-4.48,-1.014,0.683,0.3757,0.009801,52.37,49.05,0.1868,0.2088,0.1398,0.1991,0.3865,0.594,0.3932,1.226,3.653,9.518,-0.07098,61.94,0.1815,2
0.9352,1.81,1.858,0.4048,0.07831,0.65,-15.57,-11.5,-4.065,0.732,0.3142,0.008526,48.84,40.87,0.05424,0.28,0.07115,0.1004,0.373,0.5649,0.3461,1.278,3.653,9.518,-0.07098,61.94,0.1815,2
0.8518,1.79,1.484,0.3743,0.06929,0.6066,-15.36,-12.82,-2.537,0.7829,0.311,0.005808,50.69,47.79,0.02553,0.2574,0.01982,0.08675,0.2415,0.5569,0.2951,1.076,3.653,9.518,-0.07098,61.94,0.1815,2
0.947,1.81,1.174,0.3672,0.07004,0.6057,-13.52,-11.45,-2.068,0.7811,0.3066,0.01084,53.71,51.47,0.02437,0.1175,0.02094,0.1089,0.1663,0.5546,0.2766,0.8354,3.653,9.518,-0.07098,61.94,0.1815,2
1.092,1.78,1.298,0.3591,0.07151,0.6108,-12.06,-10.06,-2.004,0.7653,0.2959,0.00458,48.53,41.63,0.05084,0.06449,0.04379,0.1383,0.1881,0.5367,0.2877,0.8688,3.653,9.518,-0.07098,61.94,0.1815,2
1.092,1.8,1.102,0.336,0.06738,0.592,-11.11,-9.546,-1.567,0.7725,0.281,0.005446,52.35,49.48,0.04116,0.09768,0.0311,0.1405,0.139,0.5272,0.2689,0.8223,3.653,9.518,-0.07098,61.94,0.1815,2
1.178,1.78,1.135,0.3244,0.06984,0.6063,-10.19,-7.847,-2.342,0.7204,0.2546,0.00952,53.24,50.24,0.006394,0.0946,0.08272,0.1671,0.1497,0.4945,0.2705,0.8819,3.653,9.518,-0.07098,61.94,0.1815,2
1.099,1.83,0.9999,0.3136,0.06726,0.5924,-9.78,-7.896,-1.884,0.7351,0.252,0.0001193,53.29,51.59,0.02469,0.1055,0.08179,0.1464,0.1207,0.5096,0.2589,0.8012,3.653,9.518,-0.07098,61.94,0.1815,2
1.085,1.81,1.122,0.3347,0.06843,0.5977,-10.99,-9.178,-1.814,0.7587,0.2751,0.001154,50.95,47.98,0.05908,0.1613,0.0358,0.1403,0.1441,0.5265,0.2703,0.8694,3.653,9.518,-0.07098,61.94,0.1815,2
1.169,1.8,1.033,0.353,0.07207,0.6158,-11.77,-9.434,-2.339,0.7464,0.2841,0.0006472,53.38,50.52,0.1198,0.07979,0.03373,0.1585,0.1342,0.5332,0.2753,0.756,3.653,9.518,-0.07098,61.94,0.1815,2
1.132,1.84,1.171,0.3498,0.07405,0.6226,-10.64,-8.336,-2.306,0.73,0.2773,0.002018,51.76,49.48,0.1366,0.04314,0.003495,0.1492,0.1672,0.5365,0.2843,0.7613,3.653,9.518,-0.07098,61.94,0.1815,2
0.6998,1.76,1.165,0.3259,0.0654,0.5917,-12.55,-10.03,-2.521,0.7499,0.2624,0.001691,52.31,49.3,0.03082,0.06292,0.01203,0.06976,0.1663,0.5018,0.246,0.7199,3.653,9.518,-0.07098,61.94,0.1815,2
0.7983,1.75,1.097,0.3159,0.06389,0.5811,-11.53,-9.567,-1.964,0.7597,0.2591,0.0005352,49.7,45.36,0.01039,0.0644,0.02338,0.08348,0.146,0.4949,0.2415,0.7369,3.653,9.518,-0.07098,61.94,0.1815,2
0.9245,1.74,1.194,0.3077,0.06337,0.5776,-10.88,-9.005,-1.879,0.7539,0.2515,0.002085,52.61,49.27,0.02521,0.1459,0.05102,0.1055,0.1609,0.4835,0.25,0.8617,3.653,9.518,-0.07098,61.94,0.1815,2
1.009,1.73,1.041,0.2931,0.06084,0.5636,-10.11,-8.589,-1.525,0.7592,0.2425,0.001812,52.6,48.84,0.04651,0.1055,0.04619,0.1184,0.1279,0.4713,0.2392,0.7755,3.653,9.518,-0.07098,61.94,0.1815,2
1.028,1.73,0.9604,0.2999,0.06471,0.5809,-9.544,-7.717,-1.828,0.7337,0.2409,0.0026,52.19,49.01,0.04535,0.1007,0.03596,0.128,0.1176,0.4686,0.2381,0.7464,3.653,9.518,-0.07098,61.94,0.1815,2
1.094,1.72,0.9341,0.32,0.0696,0.6014,-9.397,-7.518,-1.879,0.7283,0.2555,0.007348,51,48.84,0.04477,0.1114,0.04842,0.1503,0.1116,0.4771,0.2463,0.7661,3.653,9.518,-0.07098,61.94,0.1815,2
1.137,1.85,0.886,0.2847,0.06339,0.5702,-8.189,-6.794,-1.395,0.7302,0.2305,0.004062,50.9,48.09,0.05035,0.102,0.04699,0.148,0.1032,0.4918,0.2477,0.752,3.653,9.518,-0.07098,61.94,0.1815,2
1.235,1.82,0.9259,0.2767,0.06373,0.572,-7.819,-6.071,-1.748,0.7017,0.2162,0.003748,53.92,49.56,0.05835,0.133,0.04709,0.1773,0.1049,0.4691,0.2504,0.8171,3.653,9.518,-0.07098,61.94,0.1815,2
1.17,1.83,0.8316,0.3087,0.06261,0.5766,-11.66,-9.553,-2.108,0.755,0.2515,0.005412,51.59,48.93,0.07765,0.1206,0.02066,0.1664,0.08325,0.5099,0.2532,0.7384,3.653,9.518,-0.07098,61.94,0.1815,2
1.164,1.81,0.8746,0.3113,0.06594,0.5897,-10.49,-8.3,-2.193,0.7327,0.2479,0.005452,53.22,51.09,0.008786,0.109,0.0107,0.1734,0.08846,0.4991,0.2537,0.7919,3.653,9.518,-0.07098,61.94,0.1815,2
1.37,1.79,0.8555,0.2971,0.0646,0.5897,-10.61,-7.375,-3.237,0.6892,0.2224,0.00362,50.45,46.91,0.1146,0.13,0.03897,0.2214,0.08975,0.4704,0.2605,0.7979,3.653,9.518,-0.07098,61.94,0.1815,2
1.331,1.83,0.8758,0.3155,0.06766,0.6002,-10.65,-7.953,-2.697,0.7127,0.2442,0.003591,52.29,49.4,0.08492,0.136,0.02346,0.2123,0.0913,0.5025,0.2687,0.8163,3.653,9.518,-0.07098,61.94,0.1815,2
1.092,1.81,0.7592,0.2949,0.05619,0.5512,-13.65,-11.53,-2.12,0.7804,0.2459,0.0107,53.56,50.88,0.05018,0.1293,0.04793,0.1496,0.06646,0.4993,0.2385,0.7106,3.653,9.518,-0.07098,61.94,0.1815,2
1.138,1.77,0.7485,0.2903,0.05813,0.5562,-11.79,-9.852,-1.943,0.7644,0.2392,0.001276,52.79,49.51,0.03511,0.1156,0.02937,0.1566,0.06695,0.4825,0.2353,0.7246,3.653,9.518,-0.07098,61.94,0.1815,2
1.209,1.8,0.7628,0.3151,0.06315,0.5732,-10.63,-9.321,-1.306,0.7786,0.2664,0.01432,52.26,48.4,0.1078,0.1102,0.05591,0.1692,0.0765,0.5097,0.2518,0.6989,3.653,9.518,-0.07098,61.94,0.1815,2
1.348,1.75,0.7774,0.2727,0.0621,0.566,-8.206,-6.347,-1.859,0.7046,0.2131,0.01058,51.05,49.28,0.1402,0.0977,0.1038,0.2058,0.07948,0.4445,0.2433,0.7223,3.653,9.518,-0.07098,61.94,0.1815,2
1.216,1.78,0.6034,0.3149,0.06915,0.5977,-8.892,-7.223,-1.669,0.7294,0.253,0.004459,53.11,49.98,0.02629,0.05039,0.04067,0.1863,0.0539,0.4923,0.2442,0.7253,3.653,9.518,-0.07098,61.94,0.1815,2
1.835,1.76,1.551,0.5923,0.1448,0.8191,-6.964,-3.989,-2.975,0.6155,0.4104,0.93,53.18,48.45,0.0009539,0.0071,0.05699,0.5369,0.3641,0.4305,0.4438,1.197,3.653,9.518,-0.07098,61.94,0.1815,2
0.871,1.73,1.242,0.2754,0.06033,0.5644,-9.813,-7.34,-2.473,0.7074,0.2128,0.003037,55.14,51.69,0.1093,0.1368,0.04994,0.1008,0.1727,0.4432,0.2389,0.8251,3.653,9.518,-0.07098,61.94,0.1815,2
1.194,1.76,0.6885,0.3216,0.06362,0.5786,-11.75,-10.04,-1.706,0.7748,0.2687,0.009822,51.21,47.85,0.04043,0.06079,0.01884,0.172,0.06272,0.5033,0.246,0.6884,3.653,9.518,-0.07098,61.94,0.1815,2
1.325,1.7,0.7509,0.2819,0.06438,0.5808,-8.677,-6.146,-2.531,0.6811,0.2118,0.007638,52.61,50.43,0.08936,0.1225,0.07379,0.2122,0.07343,0.4303,0.2387,0.7592,3.653,9.518,-0.07098,61.94,0.1815,2
