Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Class
3.298,1.63,4.093,1.43,0.2012,0.1241,-21.94,1
2.986,1.82,4.216,1.42,0.1966,0.1269,-23.55,1
2.739,1.84,4.415,1.441,0.1879,0.08041,-29.03,1
2.562,1.86,4.455,1.406,0.1874,0.1257,-27.52,1
2.338,1.9,4.354,1.39,0.2122,0.2177,-18.23,1
2.261,1.54,4.332,1.448,0.2447,0.2336,-12.26,1
2.124,1.81,4.383,1.531,0.2626,0.1776,-12,1
2.287,1.42,4.385,1.558,0.2671,0.1572,-12.68,1
1.761,1.86,4.495,1.546,0.2713,0.188,-11.88,1
1.872,1.88,4.475,1.568,0.2718,0.1553,-11.91,1
2.058,1.9,4.55,1.575,0.2673,0.1268,-12.14,1
1.835,1.47,4.533,1.577,0.2529,0.07488,-14.14,1
2.338,1.95,4.615,1.66,0.274,0.01512,-12.04,1
2.63,1.81,4.543,1.624,0.2727,0.06948,-12.15,1
2.292,1.91,4.452,1.597,0.2729,0.1135,-11.97,1
2.82,1.86,4.33,1.6,0.2838,0.1493,-11.41,1
2.899,1.86,4.257,1.605,0.2913,0.1718,-11.23,1
3.071,1.84,4.036,1.565,0.286,0.2196,-11.59,1
3.614,1.61,3.814,1.571,0.2946,0.2421,-11,1
3.57,1.61,3.521,1.527,0.2882,0.2937,-11.58,1
3.793,1.59,3.337,1.539,0.297,0.3027,-10.69,1
3.967,1.73,2.757,1.356,0.2813,0.5125,-9.139,1
4.152,1.47,2.376,1.319,0.2854,0.5746,-8.059,1
3.975,1.47,2.31,1.142,0.2762,0.761,-5.65,1
3.798,1.47,1.837,1.091,0.2652,0.7883,-5.88,1
3.582,1.7,1.705,1.045,0.2683,0.8418,-4.435,1
3.159,1.46,1.702,0.8716,0.2348,0.9034,-3.942,1
2.616,1.46,1.899,0.7045,0.2009,0.9196,-3.061,1
3.518,1.67,2.88,0.9685,0.2547,0.881,-4.384,1
3.384,1.61,3.108,1.102,0.2813,0.8209,-4.392,1
3.175,1.78,3.396,1.224,0.2949,0.7276,-5.731,1
3.18,1.49,3.345,1.224,0.2739,0.6676,-7.879,1
3.291,1.46,3.471,1.166,0.2841,0.7622,-5.562,1
3.041,1.45,3.71,1.326,0.3044,0.6229,-6.257,1
2.947,1.76,3.802,1.341,0.303,0.6017,-6.816,1
2.859,1.34,3.714,1.286,0.2757,0.5891,-8.602,1
2.69,1.43,3.762,1.349,0.2911,0.5571,-8.216,1
2.87,1.4,3.904,1.28,0.2785,0.6003,-7.876,1
2.777,1.39,3.894,1.269,0.285,0.6365,-7.148,1
2.64,1.32,3.873,1.314,0.282,0.569,-8.255,1
2.724,1.31,3.912,1.463,0.3036,0.4462,-9.4,1
2.853,1.28,4.087,1.378,0.2852,0.5092,-10,1
2.682,1.39,4.001,1.357,0.2965,0.5571,-7.47,1
2.705,1.37,3.956,1.359,0.278,0.4962,-9.467,1
2.99,1.37,3.869,1.357,0.296,0.5515,-7.246,1
2.8,1.36,3.715,1.294,0.2943,0.6319,-6.521,1
1.758,1.31,2.607,0.7234,0.2024,0.9151,-3.463,1
2.626,1.32,3.812,1.27,0.275,0.6164,-8.792,1
2.77,1.31,3.635,1.184,0.2566,0.6429,-7.846,1
2.539,1.27,3.578,1.089,0.2341,0.6882,-8.937,1
2.654,1.24,3.194,1.052,0.2283,0.7151,-9.052,1
1.638,1.21,2.098,0.516,0.1394,0.8183,-4.325,1
1.802,0.94,2.022,0.4829,0.1316,0.8082,-3.918,1
2.463,1.35,3.27,1.104,0.264,0.7712,-6.273,1
1.894,1.36,2.252,0.7049,0.1995,0.9184,-3.262,1
2.154,1.34,2.184,0.7125,0.1723,0.8475,-7.286,1
1.736,1.22,2.005,0.5523,0.14,0.8282,-5.642,1
1.973,1.02,2.193,0.5755,0.1548,0.8542,-4.38,1
1.806,1.26,1.965,0.5223,0.1602,0.874,-1.762,1
1.559,1.07,2.273,0.5572,0.1642,0.8774,-2.5,1
1.554,0.88,2.199,0.4818,0.1203,0.7802,-6.325,1
1.426,0.91,1.847,0.3953,0.1021,0.7242,-5.434,1
1.72,0.73,1.803,0.391,0.1125,0.7416,-2.779,1
0.9422,1.76,1.27,0.4234,0.07598,0.6972,-20.74,3
0.8485,1.76,1.29,0.437,0.07757,0.7008,-22.63,3
1.026,1.75,1.275,0.4661,0.09231,0.7326,-15.21,3
0.9998,1.73,1.297,0.4166,0.08183,0.7013,-15.5,3
1.146,1.74,1.252,0.4319,0.08263,0.7034,-17.77,3
1.16,1.72,1.163,0.4331,0.08569,0.7135,-15,3
1.062,1.7,1.204,0.3717,0.08073,0.6816,-10.21,3
0.9311,1.69,1.197,0.393,0.0649,0.6694,-27.44,3
1.033,1.69,1.178,0.3811,0.07703,0.6799,-13.56,3
0.9011,1.68,1.168,0.3488,0.06988,0.6468,-15.14,3
1.08,1.68,1.007,0.3542,0.06901,0.6513,-16.32,3
1.057,1.65,1.204,0.35,0.07339,0.658,-11.99,3
1.094,1.67,1.108,0.3668,0.07193,0.6625,-15.94,3
1.253,1.64,1.129,0.3532,0.07612,0.6636,-10.97,3
1.074,1.66,1.221,0.363,0.08228,0.676,-9.418,3
0.9763,1.64,1.195,0.3492,0.07089,0.6507,-14.2,3
1.109,1.64,1.103,0.3516,0.06721,0.6493,-16.87,3
0.9492,1.65,1.189,0.3698,0.07003,0.6642,-17.04,3
1.014,1.64,1.053,0.3537,0.06493,0.6456,-20.03,3
1.147,1.63,1.134,0.3698,0.07908,0.6768,-11.28,3
1.057,1.63,1.163,0.3602,0.07723,0.6682,-11.35,3
1.116,1.62,1.125,0.3697,0.07213,0.6651,-16.04,3
1.073,1.62,1.247,0.3808,0.07461,0.673,-16.05,3
1.211,1.61,1.133,0.3607,0.0791,0.6704,-10.61,3
1.272,1.36,0.9899,0.3351,0.07534,0.6499,-9.709,3
1.11,1.59,1.208,0.3576,0.07915,0.6701,-10.06,3
1.048,1.58,1.235,0.3464,0.07126,0.6522,-13.01,3
1.031,1.58,1.082,0.3412,0.06679,0.643,-15.37,3
0.9389,1.57,1.088,0.3238,0.06384,0.6252,-15.71,3
0.9912,1.58,1.157,0.3491,0.08104,0.669,-8.347,3
0.9599,1.56,1.246,0.3191,0.07136,0.6353,-9.729,3
1.116,1.57,1.189,0.3626,0.08672,0.6868,-7.202,3
1.029,1.56,0.9783,0.3335,0.06047,0.6288,-20.4,3
1.158,1.76,1.033,0.3565,0.07345,0.6625,-12.31,3
1.042,1.76,1.188,0.3921,0.07911,0.6878,-13.81,3
1.117,1.76,1.276,0.4235,0.09082,0.7147,-11.65,3
1.095,1.76,1.213,0.4274,0.07968,0.7018,-18.78,3
1.091,1.76,1.08,0.3879,0.07003,0.6726,-20.57,3
1.19,1.74,1.049,0.3907,0.07196,0.6774,-18.83,3
0.9633,1.74,1.189,0.3845,0.07,0.6715,-19.74,3
1.103,1.73,1.173,0.3779,0.07843,0.6772,-13.07,3
1.115,1.51,1.018,0.3495,0.0698,0.6486,-15.15,3
1.012,1.73,1.127,0.3736,0.07546,0.672,-14.2,3
0.9836,1.71,1.335,0.4036,0.07023,0.6807,-23.23,3
1.133,1.71,1.29,0.4042,0.0772,0.69,-16.96,3
1.179,1.71,1.068,0.3833,0.07823,0.6813,-13.55,3
1.176,1.7,1.17,0.3853,0.08623,0.6974,-8.658,3
1.009,1.67,1.184,0.3667,0.07238,0.6626,-15.65,3
1.046,1.67,1.161,0.3552,0.06695,0.651,-17.76,3
0.9138,1.67,1.208,0.3598,0.07621,0.6673,-11.66,3
1.032,1.67,1.27,0.3601,0.0832,0.6805,-7.817,3
1.186,1.65,1.078,0.3513,0.08091,0.6688,-8.756,3
1.12,1.65,0.9487,0.3358,0.06618,0.6377,-15.41,3
0.9008,1.64,1.15,0.3359,0.06135,0.6308,-20.15,3
0.9289,1.65,1.118,0.3593,0.06808,0.6507,-18.35,3
1.074,1.65,1.041,0.3649,0.0747,0.6645,-13.84,3
1.185,1.64,1.133,0.3518,0.07582,0.6577,-11.59,3
1.122,1.79,1.227,0.374,0.07887,0.6771,-12.18,3
1.024,1.8,1.124,0.3483,0.0637,0.6302,-21.18,3
1.189,1.78,0.9096,0.3519,0.06666,0.6414,-18.62,3
1.115,1.79,1.023,0.3748,0.0696,0.6621,-19.5,3
0.9936,1.78,1.086,0.3597,0.07554,0.6631,-12.6,3
1.09,1.78,1.112,0.3601,0.0818,0.6749,-9.224,3
1.122,1.78,1.029,0.3319,0.072,0.645,-10.7,3
1.1,1.74,1.147,0.3473,0.07095,0.6467,-14.18,3
1.077,1.75,1.091,0.3607,0.06762,0.6532,-18.64,3
1.302,1.74,0.9685,0.374,0.0752,0.6691,-14.83,3
1.268,1.74,1.048,0.3398,0.07608,0.6562,-9.501,3
1.322,1.71,1.091,0.3385,0.0764,0.655,-9.394,3
1.198,1.71,1.081,0.3408,0.07016,0.6452,-13.44,3
1.182,1.71,1.15,0.3593,0.07378,0.6599,-13.71,3
1.034,1.71,1.112,0.3592,0.06968,0.6576,-15.86,3
1.169,1.69,0.9728,0.3629,0.07226,0.6597,-15.27,3
1.14,1.69,0.9367,0.3254,0.06796,0.6335,-12.6,3
1.146,1.67,0.9815,0.3525,0.07358,0.6574,-12.74,3
1.133,1.67,1.113,0.3434,0.06313,0.6337,-20.49,3
1.08,1.67,1.112,0.354,0.06707,0.6503,-17.49,3
1.089,1.67,1.09,0.3457,0.07004,0.6485,-14.13,3
1.06,1.66,1.17,0.3391,0.06677,0.64,-15.6,3
1.108,1.66,1.059,0.3269,0.06574,0.631,-14.45,3
1.164,1.66,1.029,0.3473,0.06845,0.6493,-14.89,3
1.152,1.84,1.15,0.3783,0.07559,0.6766,-14.06,3
1.047,1.84,1.129,0.3908,0.07639,0.6843,-14.88,3
1.373,1.83,0.811,0.3789,0.08074,0.6853,-10.74,3
1.288,1.82,0.5635,0.3439,0.0699,0.6422,-14.5,3
1.171,1.83,0.8929,0.3345,0.07129,0.6351,-12.23,3
0.9734,1.8,1.085,0.2969,0.05679,0.5911,-18.08,3
1.166,1.8,0.949,0.3247,0.06876,0.6295,-12.45,3
1.07,1.79,1.139,0.3049,0.06407,0.6055,-12.9,3
0.5359,1.41,1.019,0.2101,0.04393,0.4975,-13.07,3
0.464,1.57,1.268,0.2625,0.05553,0.5703,-11.27,3
0.8938,1.41,1.159,0.2522,0.05403,0.5458,-11.78,3
1.039,1.4,1.08,0.245,0.04982,0.5298,-14.1,3
0.8147,1.21,1.191,0.2293,0.04821,0.511,-12.09,3
0.5354,1.38,1.3,0.2452,0.05,0.5244,-13.21,3
0.6788,1.38,1.171,0.2538,0.053,0.5288,-10.69,3
0.8777,1.38,0.9805,0.2515,0.05363,0.5277,-9.527,3
0.7372,1.36,1.22,0.2361,0.04807,0.5113,-12.89,3
1.892,1.91,1.961,0.9643,0.1784,0.6026,-9.894,3
2.417,2.08,0.8044,0.7856,0.09523,0.5397,-47.89,3
1.917,2.08,2.351,0.889,0.1636,0.6317,-11.49,3
1.535,2.23,2.178,0.9869,0.1828,0.5977,-10.58,3
1.463,2.22,2.244,1.029,0.1838,0.5644,-12.83,3
2.331,2.22,2.34,1.141,0.2073,0.5274,-13.16,3
0.8339,1.38,1.622,0.3495,0.05747,0.5813,-24.81,3
1.698,1.24,0.6474,0.3767,0.06229,0.6052,-25.56,3
0.8144,1.38,1.609,0.2738,0.05657,0.5622,-13.19,3
1.068,1.77,1.386,0.4072,0.07653,0.6732,-19.23,3
1.206,1.77,1.186,0.368,0.06322,0.6458,-25.96,3
0.6231,1.57,1.426,0.3369,0.06318,0.6278,-19.29,3
0.4457,1.77,1.478,0.3694,0.0692,0.6539,-19.38,3
0.561,1.57,1.478,0.3461,0.05842,0.6225,-27.76,3
0.9145,1.78,1.458,0.3664,0.06276,0.6395,-26.44,3
0.9897,1.81,1.405,0.412,0.08146,0.699,-15.12,3
1.044,1.82,1.424,0.4468,0.08597,0.7189,-16.49,3
0.854,1.82,1.54,0.4628,0.08413,0.7236,-18.87,3
0.8525,1.83,1.493,0.4516,0.09069,0.7256,-14.53,3
1.169,1.82,1.471,0.4105,0.08899,0.7082,-11.07,3
1.326,1.83,1.373,0.3917,0.08597,0.6976,-10.3,3
1.227,1.65,1.408,0.387,0.08682,0.6966,-9.539,3
1.084,1.65,1.35,0.3788,0.07837,0.6805,-12.62,3
0.9903,1.66,1.306,0.3914,0.07642,0.6847,-14.81,3
0.8513,1.66,1.458,0.4075,0.08635,0.705,-11.67,3
1.024,1.65,1.328,0.3831,0.08071,0.6831,-12.39,3
1.173,1.7,1.308,0.4013,0.08464,0.698,-12.23,3
1.157,1.69,1.265,0.3952,0.08258,0.6928,-12.55,3
1.025,1.69,1.358,0.428,0.07989,0.7009,-19.01,3
1.207,1.7,1.23,0.4186,0.0799,0.7002,-16.87,3
0.8668,1.69,1.476,0.4026,0.08012,0.6922,-14.98,3
0.8461,1.7,1.527,0.4041,0.08449,0.694,-13.03,3
0.9859,1.74,1.515,0.3867,0.08408,0.6871,-11.23,3
0.9303,1.75,1.539,0.3904,0.07676,0.6807,-15.85,3
0.8511,1.73,1.414,0.4015,0.07897,0.6891,-15.79,3
1.033,1.72,1.245,0.3848,0.06409,0.6637,-26.96,3
1.038,1.72,1.321,0.395,0.07753,0.6859,-15.54,3
0.9869,1.78,1.405,0.3597,0.07623,0.6646,-12.14,3
1.048,1.58,1.329,0.3454,0.07182,0.6454,-13.36,3
0.9234,1.79,1.438,0.4088,0.08305,0.7013,-13.32,3
0.8469,1.78,1.337,0.4003,0.07743,0.69,-15.48,3
0.7518,1.77,1.399,0.3892,0.07249,0.6751,-18.92,3
1.085,1.77,1.476,0.4071,0.08913,0.7055,-10.82,3
1.129,1.77,1.359,0.3847,0.08918,0.6972,-8.641,3
0.9237,1.64,1.354,0.3503,0.07664,0.6631,-10.31,3
0.9754,1.65,1.341,0.3495,0.07818,0.6663,-9.02,3
1.003,1.65,1.304,0.3505,0.07013,0.6544,-13.39,3
0.9735,1.65,1.346,0.3556,0.07513,0.6638,-11.65,3
0.7494,1.65,1.382,0.342,0.06977,0.6466,-13.65,3
0.7891,1.65,1.288,0.324,0.07081,0.6375,-10.58,3
0.7925,1.45,1.32,0.3028,0.06666,0.6172,-10.27,3
1.007,1.65,1.146,0.3184,0.06928,0.6304,-10.95,3
1.101,1.69,0.992,0.3492,0.07622,0.6585,-10.93,3
1.001,1.7,1.169,0.333,0.06854,0.6399,-13.08,3
0.8601,1.7,1.295,0.3625,0.06761,0.6535,-19.09,3
0.8828,1.71,1.274,0.3435,0.06752,0.6456,-15.07,3
0.9449,1.7,1.375,0.3628,0.07744,0.6705,-11.43,3
0.9962,1.72,1.37,0.3255,0.0717,0.6409,-10.01,3
1.136,1.71,1.215,0.306,0.06688,0.6212,-10.02,3
1.003,1.73,1.216,0.3277,0.06567,0.6312,-14.7,3
0.8429,1.73,1.151,0.297,0.05658,0.5968,-17.61,3
0.9166,1.75,1.189,0.3028,0.06435,0.6119,-12.01,3
0.745,1.75,1.297,0.3103,0.07051,0.6285,-9.099,3
0.6235,1.76,1.383,0.3155,0.06872,0.6293,-10.6,3
0.8559,1.75,1.265,0.3311,0.05969,0.6108,-22.17,3
1.179,1.75,1.077,0.3603,0.07144,0.6477,-15.94,3
1.199,1.75,1.003,0.3684,0.07128,0.6592,-17.14,3
0.7766,1.75,1.348,0.3765,0.07198,0.661,-18.07,3
0.8952,1.75,1.435,0.4026,0.08948,0.7024,-10.32,3
1.076,1.56,1.311,0.3487,0.08014,0.6661,-8.837,3
1.087,1.56,1.275,0.313,0.06792,0.6274,-10.37,3
1.001,1.58,1.354,0.341,0.07801,0.6582,-9.017,3
0.9601,1.58,1.239,0.3196,0.06654,0.6281,-12.65,3
0.943,1.59,1.175,0.3326,0.06922,0.6418,-12.13,3
0.9264,1.58,1.223,0.3131,0.07006,0.6311,-9.213,3
0.8801,1.36,1.313,0.2909,0.06128,0.599,-12.37,3
1.002,1.6,1.201,0.2855,0.05877,0.5929,-12.96,3
1.019,1.59,1.15,0.3092,0.06269,0.6141,-14.19,3
1.082,1.61,1.161,0.3387,0.06834,0.6437,-13.81,3
0.7782,1.62,1.358,0.3486,0.07173,0.6548,-12.77,3
0.7521,1.63,1.333,0.3235,0.06925,0.6341,-11.56,3
0.9167,1.38,1.317,0.3224,0.07241,0.637,-9.799,3
0.9194,1.61,1.379,0.3272,0.0737,0.6431,-9.591,3
0.8837,1.62,1.374,0.3166,0.06998,0.6305,-10.3,3
0.98,1.64,1.139,0.3478,0.07715,0.6618,-9.957,3
0.8493,1.64,1.232,0.3415,0.07156,0.6513,-11.42,3
0.8099,1.66,1.296,0.374,0.08312,0.6856,-9.707,3
1.094,1.65,1.264,0.3591,0.07838,0.6702,-10.5,3
0.9251,1.65,1.313,0.3562,0.07056,0.6504,-15.87,3
1.083,1.66,1.158,0.3757,0.07898,0.6755,-12.64,3
1.314,1.68,1.147,0.3785,0.07973,0.6812,-12.12,3
0.7685,1.69,1.315,0.3907,0.07089,0.6767,-19.25,3
0.7834,1.68,1.503,0.4074,0.08066,0.696,-15.02,3
0.6513,1.7,1.703,0.4455,0.09054,0.7216,-14.17,3
0.9713,1.69,1.543,0.3921,0.08327,0.6884,-12.25,3
1.161,1.44,1.583,0.413,0.08267,0.6878,-15.41,3
1.082,1.72,1.489,0.4276,0.09561,0.7257,-9.775,3
0.8848,1.72,1.48,0.4091,0.07969,0.6904,-16.69,3
0.8573,1.72,1.405,0.4196,0.07372,0.6848,-23.96,3
0.7856,1.72,1.447,0.4504,0.08228,0.7084,-20.92,3
0.8543,1.72,1.362,0.4512,0.0863,0.7138,-17.88,3
0.999,1.74,1.332,0.4461,0.08883,0.7196,-15.2,3
1.087,1.75,1.428,0.4687,0.09037,0.7299,-16.83,3
1.178,1.75,1.483,0.4959,0.09652,0.7486,-15.59,3
1.021,1.48,1.513,0.4504,0.08524,0.7066,-18.78,3
0.781,1.75,1.564,0.5003,0.1095,0.7659,-10.68,3
0.886,1.76,1.68,0.4913,0.1,0.7411,-14.45,3
1.016,1.77,1.597,0.4633,0.08591,0.7073,-20.19,3
0.7257,1.77,1.441,0.4606,0.07805,0.7004,-27.34,3
1.044,0.96,0.8346,0.1805,0.04703,0.4691,-5.036,2
1.13,1.12,0.7908,0.1812,0.04757,0.4717,-4.908,2
1.078,1.32,0.8247,0.2168,0.05463,0.5202,-6.008,2
1.109,1.47,0.8631,0.2165,0.05785,0.5244,-4.096,2
1.183,1.49,1.08,0.2524,0.06364,0.5692,-6.072,2
1.18,1.61,1.086,0.2451,0.06137,0.5533,-5.871,2
1.255,1.62,1.082,0.2934,0.06693,0.5902,-8.461,2
1.295,1.52,1.178,0.2743,0.06525,0.5815,-7.542,2
1.181,1.52,1.084,0.2643,0.06269,0.5716,-7.788,2
1.345,1.65,1.361,0.278,0.06827,0.5944,-6.787,2
1.251,1.63,1.13,0.2791,0.06537,0.5862,-8.193,2
1.23,1.63,1.167,0.2801,0.06697,0.5924,-7.613,2
1.209,1.63,1.176,0.2764,0.06505,0.5826,-7.93,2
1.228,1.64,1.178,0.2772,0.06269,0.5775,-9.33,2
1.247,1.63,1.158,0.289,0.06618,0.5931,-8.956,2
1.205,1.57,1.172,0.2604,0.06049,0.5627,-8.387,2
1.078,1.59,1.065,0.287,0.06394,0.5808,-9.407,2
1.204,1.6,1.247,0.3036,0.06692,0.6045,-10.56,2
1.088,1.62,1.485,0.3017,0.06975,0.6132,-8.869,2
1.069,1.63,1.399,0.2894,0.06947,0.6055,-7.566,2
0.9931,1.63,1.369,0.2947,0.068,0.6039,-8.885,2
0.9328,1.65,1.421,0.2925,0.06762,0.5983,-8.627,2
0.8909,1.66,1.54,0.2938,0.06657,0.5953,-9.257,2
0.8769,1.67,1.705,0.293,0.06758,0.5953,-8.454,2
0.8995,1.67,1.521,0.3207,0.07099,0.614,-9.823,2
0.7859,1.68,1.593,0.304,0.06758,0.5907,-8.606,2
0.8688,1.67,1.17,0.2988,0.0645,0.5768,-8.948,2
0.7966,1.7,1.29,0.3003,0.06328,0.5766,-10.34,2
0.7607,1.7,1.266,0.2793,0.06068,0.5595,-8.808,2
0.7388,1.73,1.326,0.2973,0.06398,0.5744,-8.955,2
0.7291,1.68,1.271,0.3017,0.06573,0.5818,-8.76,2
0.9768,1.69,1.281,0.3144,0.07084,0.6017,-7.959,2
0.8741,1.67,1.669,0.375,0.08444,0.6635,-9.242,2
0.7944,1.69,1.745,0.3707,0.08081,0.6475,-9.878,2
0.7663,1.71,1.748,0.3646,0.07902,0.6413,-10.06,2
0.8233,1.66,1.824,0.3757,0.08278,0.6597,-10.07,2
0.8233,1.68,1.601,0.3785,0.08271,0.6552,-9.934,2
0.8122,1.69,1.862,0.3901,0.08248,0.6531,-10.87,2
0.9109,1.67,1.719,0.3838,0.08148,0.6472,-10.42,2
0.801,1.69,1.84,0.3944,0.08225,0.656,-11.76,2
0.8294,1.85,1.795,0.4102,0.08705,0.6767,-11.63,2
0.8433,1.67,1.888,0.4278,0.08888,0.6875,-12.87,2
0.8339,1.69,1.77,0.4161,0.08505,0.6719,-13.24,2
1.024,1.69,1.683,0.4307,0.09002,0.6872,-12.36,2
1.121,1.94,1.64,0.4428,0.09293,0.6968,-12.29,2
1.089,2.16,1.868,0.4669,0.0972,0.7102,-12.78,2
1.106,1.71,1.686,0.4599,0.09615,0.7111,-12.78,2
1.216,1.72,1.611,0.4676,0.09741,0.7141,-12.93,2
1.148,2.08,1.597,0.4554,0.09571,0.7083,-12.46,2
1.197,1.9,1.542,0.4357,0.09034,0.6989,-13.34,2
1.286,1.94,1.82,0.4229,0.0913,0.703,-11.6,2
1.234,1.71,1.695,0.4037,0.08732,0.6914,-11.54,2
0.9976,1.71,1.676,0.3705,0.08167,0.6682,-10.7,2
1.085,1.71,1.673,0.3414,0.07675,0.6486,-9.944,2
1.34,1.71,1.755,0.3721,0.08464,0.678,-9.489,2
1.448,1.72,1.574,0.3934,0.08482,0.6807,-11.61,2
1.337,1.74,1.56,0.4018,0.07627,0.6635,-18.28,2
1.865,1.74,1.594,0.4299,0.08437,0.6816,-16.01,2
1.55,1.74,1.592,0.4486,0.08773,0.6941,-16.36,2
1.55,1.95,1.567,0.4647,0.09293,0.7032,-14.93,2
1.684,1.87,1.498,0.4488,0.08317,0.6839,-19.63,2
1.543,1.74,1.368,0.4564,0.08607,0.6914,-18.53,2
1.354,1.73,1.402,0.4482,0.08359,0.6851,-19.24,2
1.561,1.71,1.443,0.4376,0.07951,0.6714,-20.74,2
1.523,1.71,1.356,0.4179,0.07586,0.6584,-20.63,2
1.299,1.78,1.284,0.4045,0.07415,0.6543,-20.17,2
1.464,1.74,1.3,0.4047,0.07661,0.6547,-17.68,2
1.413,1.89,1.176,0.402,0.07386,0.6476,-19.51,2
1.493,1.71,1.249,0.4023,0.0793,0.6633,-15.63,2
1.379,1.72,1.282,0.3794,0.07532,0.6516,-15.43,2
1.497,1.71,1.21,0.3758,0.0738,0.6385,-15.28,2
1.45,1.74,1.319,0.3801,0.07346,0.6424,-16.5,2
1.598,1.69,1.336,0.3559,0.0717,0.6379,-14.75,2
1.22,1.71,1.256,0.331,0.06419,0.6016,-15.85,2
1.282,1.71,1.323,0.3371,0.06704,0.6137,-14.87,2
1.463,1.67,1.393,0.3541,0.07022,0.6311,-15.39,2
1.511,1.71,1.396,0.3333,0.06965,0.6214,-12.72,2
1.285,1.7,1.25,0.3367,0.06744,0.6157,-14.62,2
1.371,1.69,1.147,0.3235,0.06619,0.6036,-13.15,2
1.335,1.73,1.119,0.3122,0.06242,0.5889,-14.1,2
1.368,1.71,0.9572,0.2925,0.06214,0.5762,-10.91,2
1.394,1.67,0.9274,0.3212,0.07007,0.6021,-9.145,2
1.217,1.75,0.9371,0.3283,0.06925,0.5975,-9.596,2
1.375,1.72,0.9568,0.3202,0.06585,0.5888,-11.08,2
1.49,1.7,0.9258,0.3441,0.07097,0.6133,-11.71,2
1.572,1.7,0.9916,0.3382,0.07393,0.6183,-9.267,2
1.407,1.68,0.9427,0.325,0.07108,0.6089,-9.491,2
1.383,1.66,0.8907,0.3148,0.06691,0.5895,-9.717,2
1.16,1.73,0.8304,0.2933,0.06335,0.5732,-9.217,2
1.167,1.71,0.8321,0.3214,0.06879,0.5978,-9.685,2
0.9902,1.69,0.7645,0.2845,0.06035,0.5582,-9.099,2
1.059,1.68,0.7603,0.2795,0.0594,0.5514,-8.39,2
1.084,1.68,0.8077,0.275,0.06158,0.5564,-6.75,2
1.04,1.67,0.8102,0.2671,0.05925,0.5483,-7.58,2
1.148,1.64,0.8047,0.2732,0.06434,0.5714,-7.009,2
1.558,1.65,0.9118,0.3059,0.06767,0.5882,-8.168,2
1.541,1.61,0.9611,0.3103,0.07118,0.608,-8.286,2
1.368,1.6,0.8636,0.3007,0.06784,0.5925,-8.436,2
0.9565,1.56,0.7718,0.2359,0.05494,0.5227,-6.566,2
1.286,1.58,0.7556,0.275,0.06166,0.5608,-7.817,2
1.268,1.57,0.646,0.2586,0.06075,0.5501,-6.137,2
1.258,1.52,0.6811,0.2532,0.06104,0.5507,-5.966,2
1.348,1.67,0.6484,0.2806,0.06402,0.5697,-7.275,2
1.434,1.66,0.734,0.2652,0.0604,0.5538,-7.477,2
1.27,1.71,0.7392,0.2813,0.06659,0.5796,-6.62,2
0.9937,1.74,0.7248,0.279,0.0594,0.5487,-7.377,2
1.119,1.75,0.7174,0.2974,0.05706,0.5451,-10.33,2
1.206,1.66,0.7452,0.2517,0.05924,0.542,-5.935,2
1.154,1.71,0.7544,0.2789,0.06399,0.5648,-5.929,2
1.117,1.7,0.7647,0.2637,0.05634,0.5329,-6.289,2
1.097,1.8,0.6702,0.2708,0.05887,0.5452,-7.096,2
0.9535,1.84,0.6348,0.3046,0.05702,0.5432,-9.083,2
1.101,1.84,0.719,0.2849,0.05466,0.5317,-8.274,2
1.561,1.73,0.7417,0.2701,0.06692,0.5748,-5.144,2
1.511,1.55,0.7418,0.2696,0.06418,0.5644,-5.662,2
1.429,1.77,0.6989,0.3025,0.0635,0.5696,-8.542,2
1.582,1.63,0.7374,0.272,0.06632,0.5796,-6.463,2
1.49,1.57,0.6867,0.2805,0.06531,0.5798,-7.719,2
1.541,1.73,0.7139,0.3242,0.07524,0.6166,-7.027,2
1.07,1.75,0.7171,0.3014,0.06031,0.5572,-9.289,2
1.255,1.59,0.7104,0.2409,0.05398,0.5176,-5.599,2
1.549,1.61,0.7263,0.2761,0.06586,0.5731,-5.925,2
1.127,1.67,0.7358,0.2779,0.05912,0.5486,-7.879,2
1.064,1.55,0.9774,0.2504,0.0587,0.5438,-6.976,2
0.8024,1.66,0.791,0.2839,0.06225,0.5639,-8.1,2
1.119,1.68,0.8,0.3143,0.06829,0.5921,-8.732,2
0.7876,1.3,0.7891,0.1902,0.04945,0.4794,-4.262,2
1.124,1.56,0.7178,0.2327,0.05184,0.5152,-8.628,2
0.8469,1.45,0.6146,0.203,0.04417,0.4682,-7.541,2
1.073,1.68,0.7796,0.2612,0.05515,0.5354,-9.605,2
1.043,1.68,0.8433,0.2745,0.06028,0.554,-7.862,2
1.094,2.29,0.9275,0.3038,0.06241,0.5648,-8.62,2
1.199,2.28,0.8326,0.2791,0.0607,0.5546,-7.472,2
1.146,2.11,0.6251,0.2299,0.04733,0.4904,-7.656,2
1.049,1.71,0.7657,0.2733,0.05659,0.5478,-11.01,2
1.095,1.71,0.7757,0.249,0.05646,0.535,-7.616,2
1.008,1.71,0.6957,0.2728,0.059,0.5516,-8.843,2
1.062,1.71,0.7228,0.3106,0.06453,0.5819,-10.6,2
1.048,1.51,0.7345,0.2393,0.05426,0.5231,-7.493,2
